#LIVECOIN DEPOSIT
11/07/2019 15:00:00,DIG,720.57646117,0.00002498,1,2,0.0018,ETH,LIVECOIN
15/07/2019 15:34:00,DIG,529.41176471,0.00003400,2,2,0.0018,ETH,LIVECOIN
16/07/2019 21:08:00,DIG,196.72131147,0.00610,1,2,0.0018,USD,LIVECOIN
17/07/2019 05:26:00,DIG,603.82422007,0.00002981,1,2,0.0018,ETH,LIVECOIN
25/07/2019 17:31:00,DIG,147.2392638,0.00815,2,2,0.0018,USD,LIVECOIN
27/07/2019 03:33:00,DIG,515.16886091,0.00003494,2,2,0.0018,ETH,LIVECOIN
05/08/2019 22:34:00,DIG,569.62025317,0.00003160,1,2,0.0018,ETH,LIVECOIN
08/08/2019 15:08:00,DIG,514.28571429,0.00003500,2,2,0.0018,ETH,LIVECOIN
11/08/2019 11:36:00,DIG,580.45791681,0.00003101,1,2,0.0018,ETH,LIVECOIN
15/08/2019 07:59:00,DIG,199.66722129,0.00601,1,2,0.0018,USD,LIVECOIN
21/08/2019 08:34:00,DIG,1087.87346221,0.00569,1,2,0.0018,USD,LIVECOIN
28/08/2019 04:05:00,DIG,451.61290322,0.00465,1,2,0.0018,USD,LIVECOIN
08/11/2019 15:06:00,DIG,1500.00,0.00198,2,1,0.0018,USD,LIVECOIN
11/11/2019 02:46:00,DIG,1500.00,0.00178,1,1,0.0018,USD,LIVECOIN
15/11/2019 23:10:00,DIG,1500.00,0.00155,2,1,0.0018,USD,LIVECOIN
25/11/2019 04:23:00,DIG,1500.00,0.00136,1,1,0.0018,USD,LIVECOIN
