Coin/TradeCurrency,Buy Price,Buy Volume,Buy Mean,Sell Price,Sell Volume,Sell Mean,Commission Rate, Profit Realised , Profit %,Deposit Vol,Withdrawal Vol,Commission Rate,Total Volume,Current Market Value
XRP/ETH,0,0,0,0.03029760,24,0.00126240,0.00003029760 ,0.03029760,0%
XRP/BNB,0,0,0,3.04069925,90.98,0.03342162,0.00150300 ,3.0406989876,0%
XRP,,,,,,,,,,114.98,0,0.00,0.00,0
,,,,,
ETH,,,,,,,,,,0.20455758,0,0.00,0.006429212920,0
,,,,,
ONT/ETH,0.01510824,1.35864,0.01112012,0.01620000,1.35,0.01200000,0.000031308240 ,0.0011878380,8.00%
ONT,,,,,,,,,,23.554,0,0.00,23.56264,0
,,,,,
IOST/ETH,0.01503000,179.8200,0.00008358,0.01014000,120,0.00008450,0.000025170000 ,0.00011040,1.00%
IOST,,,,,,,,,,0,0,0,59.8200,0
,,,,,
XVG/ETH,0.04889593,520.4790,0.00009394,0.01284000,107,0.00012000,0.000061735930 ,0.00278842,6.00%
XVG,,,,,,,,,,0,0,0,413.4790,0
,,,,,
SUB/ETH,0.05463735,51.9480,0.00105177,0.01059648,8,0.00132456,0.000065233830 ,0.00218232,4.00%
SUB,,,,,,,,,,0,0,0,43.9480,0
,,,,,
DNT/ETH,0.02638830,200.7990,0.00013142,0,0,0,0.000026388300 ,0E-8,0.00%
DNT,,,,,,,,,,0,0,0,200.7990,0
,,,,,
STORM/ETH,0.02064120,283.7160,0.00007275,0,0,0,0.000020641200 ,0E-8,0.00%
STORM,,,,,,,,,,0,0,0,283.7160,0
,,,,,
CHAT/ETH,0.01286736,65.9340,0.00019516,0.012805,65,0.00019700,0.000025672360 ,0.00011960,1.00%
CHAT/BNB,0,0,0,0.00299421,0.934,0.00320579,0 ,0.00299420786,0%
CHAT,,,,,,,,,,0,0,0,0.0000,0
,,,,,
MANA/ETH,0.01525000,60.9390,0.00025025,0.01650000,60,0.00027500,0.000015250000 ,0.00148500,10.00%
MANA/BNB,0,0,0,0.00707082,0.939,0.00753016,0 ,0.00707082024,0%
MANA,,,,,,,,,,0,0,0,0.0000,0
,,,,,
ICX/ETH,0.022706900,3.606390,0.00629630,0,0,0,0.0000227069000 ,0E-8,0.00%
ICX/USDT,26.1708,13.54644,1.93193193,0,0,0,0.0261708 ,0E-8,0.00%
ICX,,,,,,,,,,0,0,0,17.152830,0
,,,,,
BTS/ETH,0.01148000,27.9720,0.00041041,0,0,0,0.000011480000 ,0E-8,0.00%
BTS,,,,,,,,,,0,0,0,27.9720,0
,,,,,
BTC,,,,,,,,,,0.0058294,0,0.00,0.0000046053600,0
,,,,,
SNT/BTC,0.00100010,72.927,0.00001371,0,0,0,0.00000100010 ,0E-8,0.00%
SNT/BNB,0,0,0,0.00455013,0.927,0.00490845,0 ,0.00455013315,0%
SNT,,,,,,,,,,0,0,0,72.000,0
,,,,,
KMD/BTC,0.0018868200,5.32467,0.00035435,0.0020748000,5.32,0.00039000,0.0000039616200 ,0.0001896580,10.00%
KMD,,,,,,,,,,0,0,0,0.00467,0
,,,,,
VEN/BTC,0.00103000,1.998,0.00051552,0,0,0,0.00000103000 ,0E-8,0.00%
VEN,,,,,,,,,,0,0,0,1.998,0
,,,,,
BCN/BTC,0.00104535,1033.965,0.00000101,0,0,0,0.00000104535 ,0E-8,0.00%
BCN,,,,,,,,,,0,0,0,1033.965,0
,,,,,
WABI/ETH,0.0107100,8.991,0.00119119,0.01064000,8,0.00133000,0.00002135000 ,0.00111048,10.00%
WABI/BNB,0,0,0,0.03347657,0.991,0.03378060,0 ,0.03347657460,0%
WABI,,,,,,,,,,0,0,0,0.000,0
,,,,,
LOOM/ETH,0.01478900,22.977,0.00064364,0.01562000,22,0.00071000,0.00003040900 ,0.00145992,10.00%
LOOM/BNB,0,0,0,0.0161715,0.977,0.01655220,0 ,0.01617149940,0%
LOOM,,,,,,,,,,0,0,0,0.000,0
,,,,,
NEBL/BTC,0.002929800,2.84715,0.00102903,0.0011234000,1.00,0.00112340,0.0000040532000 ,0.0000943700,3.00%
NEBL,,,,,,,,,,0,0,0,1.84715,0
,,,,,
FUEL/ETH,0.01110522,136.863,0.00008114,0.01536800,136,0.00011300,0.00002647322 ,0.00433296,39.00%
FUEL/BNB,0,0,0,0.00236111,0.863,0.00273593,0 ,0.00236110759,0%
FUEL,,,,,,,,,,0,0,0,0.000,0
,,,,,
OAX/ETH,0.0160200,17.982,0.00089089,0.01598,17,0.00094000,0.0000320000 ,0.00083487,5.00%
OAX/BNB,0,0,0,0.02495495,0.982,0.02541237,0 ,0.02495494734,0%
OAX,,,,,,,,,,0,0,0,0.000,0
,,,,,
STRAT/ETH,0.015372,1.82817,0.00840841,0,0,0,0.000015372 ,0E-8,0.00%
STRAT,,,,,,,,,,0,0,0,1.82817,0
,,,,,
STEEM/ETH,0.017286,4.01598,0.00430430,0,0,0,0.000017286 ,0E-8,0.00%
STEEM,,,,,,,,,,0,0,0,4.01598,0
,,,,,
ARN/BTC,0.00113050,6.993,0.00016166,0.00106644,6,0.00017774,0.00000219694 ,0.00009648,9.00%
ARN/BNB,0,0,0,0.05842743,0.993,0.05883931,0 ,0.05842743483,0%
ARN,,,,,,,,,,0,0,0,0.000,0
,,,,,
CMT/ETH,0.02635746,40.959,0.00064351,0,0,0,0.00002635746 ,0E-8,0.00%
CMT,,,,,,,,,,0,0,0,40.959,0
,,,,,
IOTX/BTC,0.00106260,153.846,0.00000691,0,0,0,0.00000106260 ,0E-8,0.00%
IOTX,,,,,,,,,,0,0,0,153.846,0
,,,,,
BNB/USDT,0,0,0,52.3746,3.18159132,16.46176229,0 ,52.3746000137673228,0%
BNB,,,,,,,,,,0,0,0,0.00854436,0
,,,,,
USDT,,,,,,,,,,0,0,0,28.9237410,0
,,,,,
XLM/USDT,26.1856650,115.53899,0.22663921,28.9056060,115.53,0.25020000,0.0160837650 ,2.7219780687,10.00%
XLM,,,,,,,,,,0,0,0,0.00899,0
,,,,,
DASH/ETH,0.01032000,0.020,0.51600000,0,0,0,0 ,0E-8,0.00%
DASH,,,,,,,,,,0,0,0,0.020,0
,,,,,
Coin Transaction Summary,,,,Crypto,Coin Name,Total Buy,Total sell,Total Commission Amt,Total Current Investment,Overall Percentage
,,,,true,ETH,0.364964960,0.16698708,0.0005051320400,0.2438872880,38.33451600
,,,,true,BNB,0,3.19070597,0.00150300,0.000,0
,,,,true,USDT,52.3564650,81.2802060,0.0422545650,26.1728370687,210.58515200
,,,,true,BTC,0.0100851700,0.0042646400,0.0000143498100,0.0062010380,10.16592100
Coin/TradeCurrency,Buy Price,Buy Volume,Buy Mean,Sell Price,Sell Volume,Sell Mean,Commission Rate, Profit Realised , Profit %,Deposit Vol,Withdrawal Vol,Commission Rate,Total Volume,Current Market Value
INR,,,,,,,,,,49800.00,0,0.00,492.61165883000,0
,,,,,
ONT/XRP,47.996763,5.613000,8.55100000,0,0,0,0E-9 ,0E-8,0.00%
ONT/INR,13742.00954,42.554,322.93108850,3557.84,9.0,395.31555556,25.949774310 ,651.460203540,5.00%
ONT,,,,,,,,,,0,23.554,0.00,15.613000,0
,,,,,
XRP/INR,3971.50,106,37.46698113,1276.44,33,38.68000000,9.928750 ,40.02962271,1.00%
XRP,,,,,,,,,,0,25,0.02,0.003237,0
,,,,,
ETH/INR,3344.5004800,0.10000,33445.00480000,1150.000,0.025,46000.00000000,8.73625120000 ,313.87488000000,9.00%
ETH,,,,,,,,,,0,0.025,0.003,0.05000,0
,,,,,
AE/INR,12287.70,71,173.06619718,11173.90,56,199.53392857,30.469150 ,1482.19295784,12.00%
AE,,,,,,,,,,0,0,0,15,0
,,,,,
IOST/INR,139.50,90,1.55000000,0,0,0,0.209250 ,0E-8,0.00%
IOST,,,,,,,,,,0,0,0,90,0
,,,,,
BAT/INR,5901.60250,311.550,18.94271385,5556.5250,258.55,21.49110424,18.703506250 ,658.8863353345,11.00%
BAT,,,,,,,,,,0,0,0,53.000,0
,,,,,
ELF/INR,1653.00,50,33.06000000,1936.50,49,39.52040816,5.384250 ,316.55999984,19.00%
ELF,,,,,,,,,,0,0,0,1,0
,,,,,
REQ/INR,6024.85,574.16,10.49332939,3859.00,270,14.29259259,15.115845 ,1025.80106400,17.00%
REQ,,,,,,,,,,0,0,0,304.16,0
,,,,,
